"","X","dateAdded","dateUpdated","name","reviews.date","reviews.dateSeen","reviews.doRecommend","reviews.numHelpful","reviews.rating","reviews.text","reviews.title","reviews.username","alexa","echo","exp_fun","exp_helpful","exp_educational","exp_information","exp_communicate","exp_travel","exp_entertain","exp_daily","exp_home","exp_morning","emo_love","emo_happy","emo_enjoy","emo_satisfied","emo_excited","mat_userfriendly","mat_feature","mat_battery","mat_warranty","mat_setup","mat_durable","aes_pretty","aes_beautiful","sum_exp","sum_exp_bin","sum_emo","sum_emo_bin","sum_mat","sum_mat_bin","sum_aes","sum_aes_bin","date"
"4729",4787,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-06-01T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-03-21T10:06:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,1,5,"lightweight and convenient to use. love my new kindle","Great","merafa",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"4730",4788,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-02-09T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-06-04T04:40:00.000Z,2017-03-04T10:49:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,5,"Got this for my wife and she loves it. Compact library on the go for an avid reader.","Library in my wife's purse","BestBuyer",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4731",4789,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-05-28T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-03-31T10:13:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,5,5,"This is my 4th kindle and is easily the best one I've ever had. It is very comfortable to hold and is very compact. I was surprised how small it is but has the same screen size as my other kindles. It may look costly at first but remember you are getting a cover with additional battery.","Best kindle yet","somileo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
"4732",4790,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-09-16T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,1,5,"New to eBooks and researched available eReaders and tablets. What I like best about the OASIS is the weight (lightest on the market), battery life (measured in weeks not hours) and the capability to use it in bright sunlight. Recommend it for all.","Great eBooks reader","Rick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
"4733",4791,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-07-19T00:00:00.000Z","2017-07-31T23:19:00.000Z,2017-08-01T07:38:00.000Z,2017-08-02T19:50:00.000Z,2017-07-26T21:29:00.000Z",TRUE,0,5,"Was a gift to replace older one and she really likes this one. Light and the battery last much longer.","Upgrade gift for wife","jncneal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"4734",4792,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-06-30T00:00:00.000Z","2017-07-31T23:19:00.000Z,2017-08-01T07:38:00.000Z,2017-08-02T19:50:00.000Z,2017-07-26T21:29:00.000Z,2017-07-07T16:01:00.000Z",TRUE,0,5,"Very lightweight and portable with excellent battery life.","Works Great","Purchaser1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"4735",4793,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-05-12T00:00:00.000Z","2017-08-09T17:16:00.000Z,2017-08-02T22:17:00.000Z,2017-08-02T19:49:00.000Z,2017-07-07T16:01:00.000Z,2017-06-01T18:36:00.000Z,2017-06-01T19:58:00.000Z",TRUE,1,5,"I thought long and hard about upgrading from my paperwhite, but decided to do so despite not beating able to actually see one in the store. I have owned a Kindle since the second generation version. This is by far my favorite. The look and feel are amazing. I don't regret the purchase one bit as I have the disposable income to do so, but for most the paperwhite will more than suffice at a significantly smaller price point.","Best Kindle Ever","ShowMeSenate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4736",4794,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-05-10T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-03-21T10:06:00.000Z,2017-03-05T15:24:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,13,5,"'ve owned the Kindle Keyboard, 2nd generation Paperwhite and now the Oasis. I love the Oasis very much. The ergonomic design is wonderful and makes it a breeze to hold. It is so light -- that is the biggest killer feature of the Oasis. The 10 LEDs look fantastic and I love the return of page buttons. I've never had one where the screen is flush with the bezel so this is great. All in all, this is easily the best Kindle ever made and even though it's a bit spendy, it will be the one future Kindles are measured against.","The definitive Kindle.","Chris",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2016
"4737",4795,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-05-28T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-03-31T10:13:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,5,5,"This is my 4th kindle and is easily the best one I've ever had. It is very comfortable to hold and is very compact. I was surprised how small it is but has the same screen size as my other kindles. It may look costly at first but remember you are getting a cover with additional battery.","Best kindle yet","somileo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
"4738",4796,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-03-09T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-07-07T23:18:00.000Z,2017-05-10T07:35:00.000Z,2017-04-26T10:39:00.000Z,2017-03-30T10:20:00.000Z,2017-06-04T04:40:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",FALSE,1,1,"This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update","Horrible Battery Life","Jus10nHouston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4739",4797,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-11-25T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,5,"Wife love it, reads a lot and this is her go to reader.","great product","1244",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"4740",4798,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-12-07T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,5,"Bought for my wife to upgrade from the original Kindle that she has worn out. Big step up from the original and should be good for another 8-10 years.","Great E-Reader","Olds442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4741",4799,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-05-27T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-03-31T10:13:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,5,"Actually easier to hold than a paperback, and might even be lighter!","The lightest ereader by far!","FloridaOleFart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4742",4800,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-08-26T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,4,"Excellent reader night or day, sunshine or shade. Not as full function as earlier kindels","Excellent Reader","TRLPEACH",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016
"4743",4801,"2017-03-03T16:56:05Z","2017-09-06T17:28:12Z","Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-03-15T00:00:00.000Z","2017-08-09T17:17:00.000Z,2017-07-07T23:18:00.000Z,2017-05-09T11:45:00.000Z,2017-05-01T17:32:00.000Z,2017-03-30T10:20:00.000Z,2017-06-04T04:40:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",TRUE,0,5,"Great item! Would definitely recommend this item -- am still learning all the things about it.","Great item","Iodine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4744",4802,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-03-16T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"I have had this for several weeks. It works great. I am very satisfied with it so far.","Great Device","peaches43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4745",4803,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-06T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year","Super fast tablet love it!","Twerkd",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4746",4804,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-05-17T00:00:00.000Z","2017-06-07T00:00:00Z",TRUE,1,5,"My mom loves the kindle fire hd 8. She had the first kindle and it was time for an upgrade! Great buy for her birthday present!!","Great tablet","Vanessa",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4747",4805,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-24T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"If you love Amazon, you'll love the Kindle HD8. It's a great size for reading all those books, streaming movies and tv shows, and has great sound for listening to your favorite music. For less than $100, you can't beat the versatility of this little device!","great Amazon device","Discovery1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4748",4806,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-23T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"This works great. I read a LOT and I needed something that would handle all my eBooks. It has all the other bells and whistles as any tablet but I use it for the eBooks and one game. Excellent!","Easy to use for beginner or advanced user!","PatriciaB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4749",4807,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-02-03T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"Video quality is very good. Works well with Amazon Prime Video and Music - no surprises there. Apps are VERY disappointing - many common apps are not available - even though there are Android versions! Not bad if you have modest expectations.","Good - But could be much better.","KBuyer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4750",4808,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-05-18T00:00:00.000Z","2017-06-03T00:00:00Z,2017-06-04T00:00:00Z",FALSE,0,3,"meh. it works. i find it difficult to navigate. i also have an ipad mini. this seems to be less intuitive than the ipad.","amazon fire hd8","plasmajunkie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4751",4809,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-17T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"This was a Christmas present. The person that received it was very happy with it.. She has other Kindles but this new one is an obvious improvement over the previous ones.","Great gift!","Hello",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4752",4810,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-02-08T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"This is my second Fire. Wanted a larger size to make eBooks easier to read. Very pleased with the size and clarity of this tablet. Easy to take along in a tote. Perfect for what I wanted it for.","Fun new toy","Gwyndolyn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4753",4811,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-06T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year","Super fast tablet love it!","Twerkd",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4754",4812,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-03-17T00:00:00.000Z","2017-03-31T09:38:00.000Z,2017-03-21T11:33:00.000Z,2017-04-30T02:03:00.000Z",TRUE,0,5,"Only negative is the apps. Thought they were from android but they're an Amazon version and limited.","Great tablet for the price","Bucsfanatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4755",4813,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-04-17T00:00:00.000Z","2017-04-26T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.","Great.","Lucy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2017
"4756",4814,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-03-28T00:00:00.000Z","2017-06-07T00:00:00Z,2017-04-30T00:00:00Z",TRUE,0,5,"She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL","Amazon HD8 granddaughter tablet","Matt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4757",4815,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-02-03T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"Video quality is very good. Works well with Amazon Prime Video and Music - no surprises there. Apps are VERY disappointing - many common apps are not available - even though there are Android versions! Not bad if you have modest expectations.","Good - But could be much better.","KBuyer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4758",4816,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-15T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"This is my 2nd tablet. Kindle Fire hd 8 reviewed throughly elsewhere many times for its solid performance for money. I mainly wanna talk about excellent buying experience at local best buy. It was not in Stock but employee we extra miles to locate the stock somewhe re but I like my local store much so ended up ordering there. Keep up the good work !. Very pleasant buying experience.","Excellent buying experience","Nuxxer",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"4759",4817,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-30T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"This is my 2nd tablet and it works great with downloading","good product","NICK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4760",4818,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-02-03T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Easy to use. Very lightweight. Would recommend to anyone","Tab","Tablet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4761",4819,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-03-16T00:00:00.000Z","2017-03-31T09:38:00.000Z,2017-03-21T11:33:00.000Z,2017-04-30T02:03:00.000Z",TRUE,0,5,"The clarity of the screen and the back-lit text makes this an improvement from my old tablet. I now can read this in low light and enjoy the color as well. I am enjoying my new Kindle, but it did present some challenges in its set up. I would recommend getting help in the store to get you started.","A good step up from my old kindle tablet","MJMAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2017
"4762",4820,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-18T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"Nice tablet for my 8 year old daughter! Affordable! Charging battery can be frustrating at time. Normally have to hit power button to turn off and back on after you plug into outlet to charge or it will take many hours to charge. It is almost like it allows the tablet to reset to charge.","Great tablet for price","Racyta34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2017
"4763",4821,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-29T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Not to big, not to small. Just right for for taking your movies and music on the go. I bought this to go with my Amazon Prime membership. Popped in a 128 Gb mini sd card for plenty of storage.","Terrific Tablet!","Eddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4764",4822,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-03-11T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,2,5,"Purchased this as a gift for my wife because her B&N Nook was dying. She absolutely loves it, especially since it does so much more. I'm now waiting for my Nook to start acting up so that I have an excuse to get a Kindle for myself.","Wife Loves it","Rjob74",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4765",4823,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-24T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.","Great Tablet","Golf",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4766",4824,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-02-11T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",FALSE,0,1,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK","less than 120 days, about 100 use. It is toast!","PatF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4767",4825,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-04-19T00:00:00.000Z","2017-06-07T00:00:00Z,2017-04-26T00:00:00Z",TRUE,0,5,"Wife really likes it. Works great& likes the front & back camera.","Nice Kindle","skypilot52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4768",4826,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-18T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Very sleek design and very easy to use - nice graphics!!!","Very good product - easy to use","Hermes25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4769",4827,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-16T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Perfect tablet for the avid reader. Great functions light blue light filter to safeguard circadian rhythm so you do not have trouble falling asleep after being exposed to the light of a typical tablet. Easy to use and fits perfectly in hand and not too heavy for one handed use.","Nice tablet","Chiron",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
